time,x,y,z
1.582555727895086806e+00,-7.296774479030090355e-01,1.582555727895086806e+00,8.355958160730576623e+00,1.582555727895086806e+00,2.174840094141600559e+02
1.635423289966753568e+00,-8.943811123369199700e-01,1.635423289966753568e+00,8.915713924799034018e+00,1.635423289966753568e+00,2.223106490995149613e+02
1.688290852038420331e+00,-1.078483230540924431e+00,1.688290852038420331e+00,9.494950055580034132e+00,1.688290852038420331e+00,2.272890342291785828e+02
1.741158414110087094e+00,-1.281616303680963131e+00,1.741158414110087094e+00,1.009404214310142933e+01,1.741158414110087094e+00,2.324194151535778019e+02
1.794025976181753856e+00,-1.503078701454090504e+00,1.794025976181753856e+00,1.071337559016473406e+01,1.794025976181753856e+00,2.377020709996301377e+02
1.846893538253420619e+00,-1.741883514515060183e+00,1.846893538253420619e+00,1.135332852010041371e+01,1.846893538253420619e+00,2.431373042319120259e+02
1.871056341944009160e+00,-1.856478127264242106e+00,1.871056341944009160e+00,1.165277892062793619e+01,1.871056341944009160e+00,2.456723347357877003e+02
1.895219145634597702e+00,-1.974319467509026760e+00,1.895219145634597702e+00,1.195664227358906473e+01,1.895219145634597702e+00,2.482393337713259029e+02
1.919381949325186243e+00,-2.095278586393656717e+00,1.919381949325186243e+00,1.226494767558286547e+01,1.919381949325186243e+00,2.508383319520234238e+02
1.943544753015774784e+00,-2.219225125421885991e+00,1.943544753015774784e+00,1.257772185296334655e+01,1.943544753015774784e+00,2.534693598267647019e+02
1.955832829759476255e+00,-2.283361454115008904e+00,1.955832829759476255e+00,1.273850654046452568e+01,1.955832829759476255e+00,2.548196744173143031e+02
1.968120906503177725e+00,-2.348220173349135464e+00,1.968120906503177725e+00,1.290045610528286524e+01,1.968120906503177725e+00,2.561782845262904971e+02
1.980408983246879195e+00,-2.413784886350729408e+00,1.980408983246879195e+00,1.306357323373806700e+01,1.980408983246879195e+00,2.575451940741853036e+02
2.022974608921229045e+00,-2.646151701525344624e+00,2.022974608921229045e+00,1.363766483672229235e+01,2.022974608921229045e+00,2.623443573832586821e+02
2.065540234595578895e+00,-2.886182831345743605e+00,2.065540234595578895e+00,1.422587927097499794e+01,2.065540234595578895e+00,2.672433134385418612e+02
2.108105860269928744e+00,-3.133377094779383309e+00,2.108105860269928744e+00,1.482826850654374873e+01,2.108105860269928744e+00,2.722422122194919893e+02
2.150671485944278594e+00,-3.387359210325698644e+00,2.150671485944278594e+00,1.544485616603052591e+01,2.150671485944278594e+00,2.773411980609726015e+02
2.193237111618628443e+00,-3.647919687924276566e+00,2.193237111618628443e+00,1.607563806034968934e+01,2.193237111618628443e+00,2.825404069108690237e+02
2.228656871067943079e+00,-3.869720408563615432e+00,2.228656871067943079e+00,1.661132610816413546e+01,2.228656871067943079e+00,2.869432678801960606e+02
2.264076630517257716e+00,-4.096130186326805145e+00,2.264076630517257716e+00,1.715679829705590009e+01,2.264076630517257716e+00,2.914156801079995489e+02
2.299496389966572352e+00,-4.327314742108233858e+00,2.299496389966572352e+00,1.771202345689340873e+01,2.299496389966572352e+00,2.959577040085292765e+02
2.334916149415886988e+00,-4.563518560430431137e+00,2.334916149415886988e+00,1.827696831811853784e+01,2.334916149415886988e+00,3.005693964899137995e+02
2.385990846460761983e+00,-4.913593308883225319e+00,2.385990846460761983e+00,1.910865834580003053e+01,2.385990846460761983e+00,3.073421458499882988e+02
2.437065543505636978e+00,-5.275875265159300831e+00,2.437065543505636978e+00,1.996041405446477413e+01,2.437065543505636978e+00,3.142600022566305711e+02
2.488140240550511972e+00,-5.651582747050304611e+00,2.488140240550511972e+00,2.083219561396708741e+01,2.488140240550511972e+00,3.213230817306778135e+02
2.539214937595386967e+00,-6.041907331212292398e+00,2.539214937595386967e+00,2.172401696782284830e+01,2.539214937595386967e+00,3.285314867628206912e+02
2.590289634640261962e+00,-6.447870731694632873e+00,2.590289634640261962e+00,2.263595587227624151e+01,2.590289634640261962e+00,3.358853183522838322e+02
2.641364331685136957e+00,-6.870214623155018963e+00,2.641364331685136957e+00,2.356815553501131077e+01,2.641364331685136957e+00,3.433846907812096561e+02
2.692439028730011952e+00,-7.309313531820029297e+00,2.692439028730011952e+00,2.452081780701800184e+01,2.692439028730011952e+00,3.510297423357837374e+02
2.743513725774886947e+00,-7.765140623829234201e+00,2.743513725774886947e+00,2.549418750357024166e+01,2.743513725774886947e+00,3.588206400932846805e+02
2.758668021659849590e+00,-7.903554204632099456e+00,2.758668021659849590e+00,2.578701736613507123e+01,2.758668021659849590e+00,3.611603508076779008e+02
2.773822317544812233e+00,-8.043389507455950493e+00,2.773822317544812233e+00,2.608170063246188874e+01,2.773822317544812233e+00,3.635129242665225888e+02
2.788976613429774876e+00,-8.184628097635679111e+00,2.788976613429774876e+00,2.637824418989746178e+01,2.788976613429774876e+00,3.658783662936705241e+02
2.804130909314737519e+00,-8.327249523580046997e+00,2.804130909314737519e+00,2.667665474960285010e+01,2.804130909314737519e+00,3.682566828834604848e+02
2.818351852970161886e+00,-8.462323447259839426e+00,2.818351852970161886e+00,2.695839049046699643e+01,2.818351852970161886e+00,3.705002345252486293e+02
2.832572796625586253e+00,-8.598576495786282692e+00,2.832572796625586253e+00,2.724178114101010451e+01,2.832572796625586253e+00,3.727551342075011007e+02
2.846793740281010621e+00,-8.735988960096230826e+00,2.846793740281010621e+00,2.752683155829780048e+01,2.846793740281010621e+00,3.750213871113430741e+02
2.892133941862236934e+00,-9.181619723521066589e+00,2.892133941862236934e+00,2.844677726080858093e+01,2.892133941862236934e+00,3.823226706645695572e+02
2.920776379170992865e+00,-9.468806951709135333e+00,2.920776379170992865e+00,2.903670626385718734e+01,2.920776379170992865e+00,3.869946432698117746e+02
2.949418816479748795e+00,-9.760210864479429205e+00,2.949418816479748795e+00,2.963345931116036525e+01,2.949418816479748795e+00,3.917128022887562224e+02
2.978061253788504725e+00,-1.005570108876088575e+01,2.978061253788504725e+00,3.023705315957487727e+01,2.978061253788504725e+00,3.964771890876263001e+02
3.006703691097260656e+00,-1.035517801863650433e+01,3.006703691097260656e+00,3.084749729187400646e+01,3.006703691097260656e+00,4.012878429729969980e+02
3.023849191534191849e+00,-1.053632332634974844e+01,3.023849191534191849e+00,3.121619140181052643e+01,3.023849191534191849e+00,4.041896769297608785e+02
3.040994691971123043e+00,-1.071886562591947722e+01,3.040994691971123043e+00,3.158734101992747512e+01,3.040994691971123043e+00,4.071081106092141226e+02
3.058140192408054236e+00,-1.090280237717377254e+01,3.058140192408054236e+00,3.196094522532215265e+01,3.058140192408054236e+00,4.100431512412242796e+02
3.067663985030045115e+00,-1.100557637873986927e+01,3.067663985030045115e+00,3.216953070592838060e+01,3.067663985030045115e+00,4.116806517479593595e+02
3.077187777652035994e+00,-1.110878219625403496e+01,3.077187777652035994e+00,3.237887281128869432e+01,3.077187777652035994e+00,4.133232795142228042e+02
3.086711570274026872e+00,-1.121242139924953030e+01,3.086711570274026872e+00,3.258897118693516859e+01,3.086711570274026872e+00,4.149710356301901584e+02
3.101329635091547576e+00,-1.137234559309130333e+01,3.101329635091547576e+00,3.291292138988109173e+01,3.101329635091547576e+00,4.175101550297352446e+02
3.115947699909068280e+00,-1.153330534196522805e+01,3.115947699909068280e+00,3.323865093735035003e+01,3.115947699909068280e+00,4.200613625180300232e+02
3.130565764726588984e+00,-1.169531234000131370e+01,3.130565764726588984e+00,3.356615831630018931e+01,3.130565764726588984e+00,4.226246616040198205e+02
3.154915397296453872e+00,-1.196753102542268010e+01,3.154915397296453872e+00,3.411563793417924728e+01,3.154915397296453872e+00,4.269212589561245750e+02
3.179265029866318759e+00,-1.224277023568924960e+01,3.179265029866318759e+00,3.467003928309556215e+01,3.179265029866318759e+00,4.312514300519304697e+02
3.203614662436183647e+00,-1.252111580250428347e+01,3.203614662436183647e+00,3.522935681444235456e+01,3.203614662436183647e+00,4.356151875035268972e+02
3.227964295006048534e+00,-1.280266244876063375e+01,3.227964295006048534e+00,3.579358642546057467e+01,3.227964295006048534e+00,4.400125432686706972e+02
3.239728641170487755e+00,-1.293986644667723951e+01,3.239728641170487755e+00,3.606794907939012518e+01,3.239728641170487755e+00,4.421491346114262342e+02
3.251492987334926976e+00,-1.307785157337445270e+01,3.251492987334926976e+00,3.634345793557850612e+01,3.251492987334926976e+00,4.442935725020261657e+02
3.263257333499366197e+00,-1.321662863687360634e+01,3.263257333499366197e+00,3.662011318665995674e+01,3.263257333499366197e+00,4.464458581273823370e+02
3.300449767166337534e+00,-1.366068304674967848e+01,3.300449767166337534e+00,3.750229238039343471e+01,3.300449767166337534e+00,4.533018450634548344e+02
3.337642200833308870e+00,-1.411305565783950833e+01,3.337642200833308870e+00,3.839595718123619861e+01,3.337642200833308870e+00,4.602363191391883674e+02
3.374834634500280206e+00,-1.457397031020704681e+01,3.374834634500280206e+00,3.930114785243490161e+01,3.374834634500280206e+00,4.672493213761293305e+02
3.412027068167251542e+00,-1.504356619827493802e+01,3.412027068167251542e+00,4.021792041055324773e+01,3.412027068167251542e+00,4.743408985763557553e+02
3.449219501834222879e+00,-1.552187600515933497e+01,3.449219501834222879e+00,4.114634380269600911e+01,3.449219501834222879e+00,4.815111047255768995e+02
3.486411935501194215e+00,-1.600883221118989752e+01,3.486411935501194215e+00,4.208649427352426642e+01,3.486411935501194215e+00,4.887600014410474500e+02
3.523604369168165551e+00,-1.650427973783424207e+01,3.523604369168165551e+00,4.303844954786465138e+01,3.523604369168165551e+00,4.960876575388143124e+02
3.564548222679812639e+00,-1.705926368125907544e+01,3.564548222679812639e+00,4.410016216365502117e+01,3.564548222679812639e+00,5.042455835405974085e+02
3.605492076191459727e+00,-1.762394561901923851e+01,3.605492076191459727e+00,4.517635253403531692e+01,3.605492076191459727e+00,5.124991526160063131e+02
3.646435929703106815e+00,-1.819801894646226970e+01,3.646435929703106815e+00,4.626708136481180844e+01,3.646435929703106815e+00,5.208484683361708676e+02
3.687379783214753903e+00,-1.878124851532458806e+01,3.687379783214753903e+00,4.737238473938457872e+01,3.687379783214753903e+00,5.292936299377514615e+02
3.728323636726400991e+00,-1.937352226892361173e+01,3.728323636726400991e+00,4.849227569407626248e+01,3.728323636726400991e+00,5.378347279817190838e+02
3.756383928802768946e+00,-1.978465821037587702e+01,3.756383928802768946e+00,4.926819972800957004e+01,3.756383928802768946e+00,5.437436954627271462e+02
3.784444220879136900e+00,-2.020009467379378520e+01,3.784444220879136900e+00,5.005096920087981260e+01,3.784444220879136900e+00,5.496977836715176409e+02
3.812504512955504854e+00,-2.061990057053099079e+01,3.812504512955504854e+00,5.084057936675403511e+01,3.812504512955504854e+00,5.556970119845981344e+02
3.840564805031872808e+00,-2.104416415490088710e+01,3.840564805031872808e+00,5.163702639876878209e+01,3.840564805031872808e+00,5.617413978649819910e+02
3.873777829745828072e+00,-2.155223383601283871e+01,3.873777829745828072e+00,5.258855946110506352e+01,3.873777829745828072e+00,5.689540996127883545e+02
3.906990854459783336e+00,-2.206685811417788301e+01,3.906990854459783336e+00,5.354967354632232457e+01,3.906990854459783336e+00,5.762301173985737250e+02
3.940203879173738599e+00,-2.258819299145037718e+01,3.940203879173738599e+00,5.452038116499360143e+01,3.940203879173738599e+00,5.835694781034752623e+02
3.973416903887693863e+00,-2.311636470550013556e+01,3.973416903887693863e+00,5.550070307431501249e+01,3.973416903887693863e+00,5.909722098595386797e+02
3.981678168367541737e+00,-2.324881312051516602e+01,3.981678168367541737e+00,5.574604034962577259e+01,3.981678168367541737e+00,5.928233786306122965e+02
3.989939432847389611e+00,-2.338169079226770464e+01,3.989939432847389611e+00,5.599197470574210911e+01,3.989939432847389611e+00,5.946784705433057070e+02
3.998200697327237485e+00,-2.351499813977689612e+01,3.998200697327237485e+00,5.623850670984543143e+01,3.998200697327237485e+00,5.965374861205108346e+02
4.004262275173682717e+00,-2.361308387406406339e+01,4.004262275173682717e+00,5.641977628288073277e+01,4.004262275173682717e+00,5.979040066118113828e+02
4.010323853020127949e+00,-2.371140116484148308e+01,4.010323853020127949e+00,5.660136814242577685e+01,4.010323853020127949e+00,5.992726399537754105e+02
4.016385430866573181e+00,-2.380995000174110388e+01,4.016385430866573181e+00,5.678328252411652244e+01,4.016385430866573181e+00,6.006433863552722414e+02
4.025024394125837901e+00,-2.395080182754869114e+01,4.025024394125837901e+00,5.704310486425425353e+01,4.025024394125837901e+00,6.026006269292849993e+02
4.033663357385102621e+00,-2.409212338511357743e+01,4.033663357385102621e+00,5.730358351248780480e+01,4.033663357385102621e+00,6.045621606250902005e+02
4.042302320644367342e+00,-2.423391403754787277e+01,4.042302320644367342e+00,5.756471920122237407e+01,4.042302320644367342e+00,6.065279881651373444e+02
4.057186905567457202e+00,-2.447931101400480358e+01,4.057186905567457202e+00,5.801618913087824581e+01,4.057186905567457202e+00,6.099251046553728202e+02
4.072071490490547063e+00,-2.472609192465266759e+01,4.072071490490547063e+00,5.846961566761156348e+01,4.072071490490547063e+00,6.133349745785262712e+02
4.086956075413636924e+00,-2.497424940220096090e+01,4.086956075413636924e+00,5.892500260142220014e+01,4.086956075413636924e+00,6.167576018519786203e+02
4.115693443675992214e+00,-2.545722565148880889e+01,4.115693443675992214e+00,5.980976712449986366e+01,4.115693443675992214e+00,6.234017010374476513e+02
4.144430811938347503e+00,-2.594522766999050489e+01,4.144430811938347503e+00,6.070187749805670308e+01,4.144430811938347503e+00,6.300933896124128069e+02
4.173168180200702793e+00,-2.643818123670276421e+01,4.173168180200702793e+00,6.160135658288923821e+01,4.173168180200702793e+00,6.368327058854014240e+02
4.201905548463058082e+00,-2.693601547314076683e+01,4.201905548463058082e+00,6.250822396514231372e+01,4.201905548463058082e+00,6.436196878191436781e+02
4.212378748296592867e+00,-2.711864984824875435e+01,4.212378748296592867e+00,6.284056721034439619e+01,4.212378748296592867e+00,6.461050265345318167e+02
4.222851948130127653e+00,-2.730192231428339511e+01,4.222851948130127653e+00,6.317389392919542956e+01,4.222851948130127653e+00,6.485966994372566887e+02
4.233325147963662438e+00,-2.748583123449321874e+01,4.233325147963662438e+00,6.350820454568470552e+01,4.233325147963662438e+00,6.510947078561599710e+02
4.247726060686413341e+00,-2.773974761381373355e+01,4.247726060686413341e+00,6.396949729015919672e+01,4.247726060686413341e+00,6.545398796467885632e+02
4.262126973409164243e+00,-2.799486337229657806e+01,4.262126973409164243e+00,6.443265170100814032e+01,4.262126973409164243e+00,6.579970356162785947e+02
4.276527886131915146e+00,-2.825117838782851010e+01,4.276527886131915146e+00,6.489766832331662272e+01,4.276527886131915146e+00,6.614661788569554801e+02
4.282823872753819039e+00,-2.836361467369205869e+01,4.282823872753819039e+00,6.510155574467728457e+01,4.282823872753819039e+00,6.629866326857446666e+02
4.289119859375722932e+00,-2.847628063855230707e+01,4.289119859375722932e+00,6.530579920567271301e+01,4.289119859375722932e+00,6.645093785496266037e+02
4.295415845997626825e+00,-2.858917657141327240e+01,4.295415845997626825e+00,6.551039872148943743e+01,4.295415845997626825e+00,6.660344166827776462e+02
4.306201269325378611e+00,-2.878311000148632814e+01,4.306201269325378611e+00,6.586171808196601773e+01,4.306201269325378611e+00,6.686522310180209843e+02
4.316986692653130397e+00,-2.897772148059921804e+01,4.316986692653130397e+00,6.621408240491848574e+01,4.316986692653130397e+00,6.712767740050220482e+02
4.327772115980882184e+00,-2.917301353045853318e+01,4.327772115980882184e+00,6.656749173340665493e+01,4.327772115980882184e+00,6.739080467346273053e+02
4.349175493133635939e+00,-2.956259430534185029e+01,4.349175493133635939e+00,6.727191762449871248e+01,4.349175493133635939e+00,6.791496687676760757e+02
4.370578870286389694e+00,-2.995489386497425599e+01,4.370578870286389694e+00,6.798045957970231257e+01,4.370578870286389694e+00,6.844178053185220278e+02
4.391982247439143450e+00,-3.034994131288556574e+01,4.391982247439143450e+00,6.869311861967833011e+01,4.391982247439143450e+00,6.897124638264643863e+02
4.434718002902588552e+00,-3.114705718462739981e+01,4.434718002902588552e+00,7.012839725443994610e+01,4.434718002902588552e+00,7.003635894769087145e+02
4.477453758366033654e+00,-3.195547770252958841e+01,4.477453758366033654e+00,7.158012200647576151e+01,4.477453758366033654e+00,7.111205371235209896e+02
4.520189513829478756e+00,-3.277536091804088869e+01,4.520189513829478756e+00,7.304833507420917726e+01,4.520189513829478756e+00,7.219833638415765336e+02
4.562925269292923858e+00,-3.360677355107232955e+01,4.562925269292923858e+00,7.453309420320067602e+01,4.562925269292923858e+00,7.329521340935747276e+02
4.588003659267211987e+00,-3.410002405731151498e+01,4.588003659267211987e+00,7.541211853440248092e+01,4.588003659267211987e+00,7.394382341958374809e+02
4.613082049241500115e+00,-3.459721004509884779e+01,4.613082049241500115e+00,7.629687765765073948e+01,4.613082049241500115e+00,7.459608579865341653e+02
4.638160439215788244e+00,-3.509830157719603250e+01,4.638160439215788244e+00,7.718738484219643681e+01,4.638160439215788244e+00,7.525200218898748972e+02
4.686360846363035293e+00,-3.607226087007253312e+01,4.686360846363035293e+00,7.891510927241129991e+01,4.686360846363035293e+00,7.652293281697129714e+02
4.710306473240660985e+00,-3.656137629117084487e+01,4.710306473240660985e+00,7.978136494259916844e+01,4.710306473240660985e+00,7.715934690315123134e+02
4.734252100118286677e+00,-3.705396346558572418e+01,4.734252100118286677e+00,8.065289480179073678e+01,4.734252100118286677e+00,7.779909811314203125e+02
4.758197726995912369e+00,-3.755001381801057647e+01,4.758197726995912369e+00,8.152970364705571171e+01,4.758197726995912369e+00,7.844218780388303003e+02
4.782143353873538061e+00,-3.804953151742034123e+01,4.782143353873538061e+00,8.241179468664230967e+01,4.782143353873538061e+00,7.908861721584196403e+02
4.816926370373900923e+00,-3.878133339656575629e+01,4.816926370373900923e+00,8.370251999835156198e+01,4.816926370373900923e+00,8.003356130310633034e+02
4.844178864091045256e+00,-3.935987352166877429e+01,4.844178864091045256e+00,8.472159845796377908e+01,4.844178864091045256e+00,8.077885199864334709e+02
4.871431357808189588e+00,-3.994300200954401703e+01,4.871431357808189588e+00,8.574753066214825026e+01,4.871431357808189588e+00,8.152847301669316948e+02
4.898683851525333921e+00,-4.053076049991363305e+01,4.898683851525333921e+00,8.678032227519148023e+01,4.898683851525333921e+00,8.228242548712011057e+02
4.942128137087375528e+00,-4.147738573681365182e+01,4.942128137087375528e+00,8.844093730502081030e+01,4.942128137087375528e+00,8.349328986366894014e+02
4.946806657164581900e+00,-4.158011105182761469e+01,4.946806657164581900e+00,8.862091294634514327e+01,4.946806657164581900e+00,8.362440876584894340e+02
4.947143005101968249e+00,-4.158749689336741540e+01,4.947143005101968249e+00,8.863385279507762959e+01,4.947143005101968249e+00,8.363383581984653574e+02
4.947479353039354599e+00,-4.159488345395722320e+01,4.947479353039354599e+00,8.864679369244397833e+01,4.947479353039354599e+00,8.364326353411215678e+02
4.948152048914126411e+00,-4.160965801329886204e+01,4.948152048914126411e+00,8.867267758448853954e+01,4.948152048914126411e+00,8.366212028318408329e+02
4.948824744788898222e+00,-4.162443544908836657e+01,4.948824744788898222e+00,8.869856567124492130e+01,4.948824744788898222e+00,8.368097967334673513e+02
4.949497440663670034e+00,-4.163921576157055426e+01,4.949497440663670034e+00,8.872445795288982140e+01,4.949497440663670034e+00,8.369984170461879103e+02
4.949881605033579213e+00,-4.164765828876222287e+01,4.949881605033579213e+00,8.873924712968090489e+01,4.949881605033579213e+00,8.371061508287192510e+02
4.949977985673126746e+00,-4.164977644162270565e+01,4.949977985673126746e+00,8.874295758154119085e+01,4.949977985673126746e+00,8.371331800379748529e+02
4.949987640747759876e+00,-4.164998863134432838e+01,4.949987640747759876e+00,8.874332928246674612e+01,4.949987640747759876e+00,8.371358877348550322e+02
4.949997295822393006e+00,-4.165020082165864324e+01,4.949997295822393006e+00,8.874370098425653453e+01,4.949997295822393006e+00,8.371385954371760363e+02
4.950016605971658379e+00,-4.165062520284187997e+01,4.950016605971658379e+00,8.874444438862975915e+01,4.950016605971658379e+00,8.371440108458436953e+02
4.950035916120923751e+00,-4.165104958450355355e+01,4.950035916120923751e+00,8.874518779365546095e+01,4.950035916120923751e+00,8.371494262557064303e+02
4.950055226270189124e+00,-4.165147396601287255e+01,4.950055226270189124e+00,8.874593119839882149e+01,4.950055226270189124e+00,8.371548416599080156e+02
4.950248327762843736e+00,-4.165571777272773346e+01,4.950248327762843736e+00,8.875336523030468072e+01,4.950248327762843736e+00,8.372089953905659740e+02
4.950441429255498349e+00,-4.165996156421081764e+01,4.950441429255498349e+00,8.876079923397898597e+01,4.950441429255498349e+00,8.372631485551206652e+02
4.950634530748152962e+00,-4.166420534046495305e+01,4.950634530748152962e+00,8.876823320942311568e+01,4.950634530748152962e+00,8.373173011535767500e+02
4.952565545674696423e+00,-4.170664226621951798e+01,4.952565545674696423e+00,8.884257141162910898e+01,4.952565545674696423e+00,8.378587960041415954e+02
4.971875694940134593e+00,-4.213092813672477632e+01,4.971875694940134593e+00,8.958579876920781260e+01,4.971875694940134593e+00,8.432706329089224937e+02
