0.0,5014.740492613405
0.05,4707.2231450517065
0.1,4326.443859827434
0.15000000000000002,3970.1333821468056
0.2,3677.1158054089137
0.25,3461.297927834209
0.30000000000000004,3317.5125604872073
0.35000000000000003,3229.653104525189
0.4,3179.0890403681487
0.45,3151.2243765364906
0.5,3136.222251764816
0.55,3128.2247512455433
0.6000000000000001,3123.9272697942865
0.65,3121.598424130904
0.7000000000000001,3120.287506801068
0.75,3119.49471736088
0.8,3118.9886735484297
0.8500000000000001,3118.613727520849
0.9,3118.3108091699337
0.9500000000000001,3118.0847065729827
1.0,3117.8572378437116
1.05,3117.6294564144778
1.1,3117.3993306736465
1.1500000000000001,3117.19668609275
1.2000000000000002,3116.980365111493
1.25,3116.7706835439235
1.3,3116.5487939908426
1.35,3116.3491403668004
1.4000000000000001,3116.133590397475
1.4500000000000002,3115.9093414010986
1.5,3115.6806778882515
1.55,3115.4757823504797
1.6,3115.2556863089126
1.6500000000000001,3115.0450736646294
1.7000000000000002,3114.8222647796047
1.75,3114.5929044978257
1.8,3114.388426305291
1.85,3114.1678131823674
1.9000000000000001,3113.9402211022943
1.9500000000000002,3113.709182916653
2.0,3113.502235618654
2.0500000000000003,3113.2972730835277
2.1,3113.0775543583745
2.15,3112.84872187703
2.2,3112.645830395525
2.25,3112.2176540102014
2.3000000000000003,3111.9905349705423
2.35,3111.758666521874
2.4000000000000004,3111.5525611356998
2.45,3111.332457378443
2.5,3111.105273975968
2.5500000000000003,3110.8739100902008
2.6,3110.6834830919456
2.6500000000000004,3110.4728529813983
2.7,3110.2507052885926
2.75,3110.0511945117714
2.8000000000000003,3109.8336043608033
2.85,3109.6089641608046
2.9000000000000004,3109.3799752404398
2.95,3109.176440001128
3.0,3108.9597415042754
3.0500000000000003,3108.735956648153
3.1,3108.507570933627
3.1500000000000004,3108.320207373779
3.2,3108.112624396813
3.25,3107.893985463194
3.3000000000000003,3107.6698051533563
3.35,3107.4698405823374
3.4000000000000004,3107.2560151792627
3.45,3107.0346189140896
3.5,3106.809041698958
3.5500000000000003,3106.611156746558
3.6,3106.398806672649
3.6500000000000004,3106.1786722561296
3.7,3105.968660744234
3.75,3105.7798245577424
3.8000000000000003,3105.364069839249
3.85,3105.147304869014
3.9000000000000004,3104.9275028109478
3.95,3104.7314389313683
4.0,3104.522887254799
4.05,3104.305949773868
4.1000000000000005,3104.0862385188784
4.15,3103.892718608665
